Gender,Customer_Type,Age,Subscription Plan,Price,Ratings,Time,Buys,satisfaction
1,1,53,3,1621,4,0,0,0
1,1,53,1,251,2,5,0,0
1,1,41,3,3247,5,0,0,1
0,1,42,2,685,4,0,0,1
0,1,62,2,148,4,31,27,0
1,1,50,3,860,2,0,0,0
1,1,54,3,1565,3,4,19,1
0,1,49,1,224,4,3,0,1
1,1,60,1,438,3,1,0,0
1,1,59,3,1379,3,0,0,0
1,0,24,1,303,0,0,0,1
0,1,60,2,67,1,25,16,0
0,0,23,1,862,3,1,33,0
0,1,37,2,223,3,0,0,0
0,1,49,3,569,2,0,0,1
0,1,62,1,2475,3,0,0,0
0,1,56,3,1835,2,0,33,0
1,0,25,1,1444,3,0,0,0
1,1,49,2,346,2,9,0,1
0,1,32,1,1546,2,20,5,0
0,1,25,1,846,4,10,0,1
0,1,55,1,459,3,50,69,0
1,1,50,3,2731,4,0,0,1
0,1,39,3,2040,3,0,0,1
1,1,42,3,1971,4,0,5,1
0,1,52,3,3807,1,0,0,0
1,1,57,3,2446,2,54,49,0
1,0,34,1,1142,2,4,26,0
0,0,22,3,395,5,8,0,1
1,1,42,3,160,2,0,0,1
1,1,61,1,588,1,0,0,0
1,1,40,3,937,2,0,0,1
1,1,55,3,3275,2,0,0,0
0,1,66,1,484,3,2,0,0
0,0,26,3,678,1,0,0,0
1,0,43,1,358,2,0,45,0
1,1,24,1,605,2,0,0,0
0,1,60,3,594,4,7,27,1
1,0,17,1,876,2,2,0,0
1,0,22,1,1249,2,144,142,0
1,1,27,1,992,3,0,0,0
1,1,43,3,3967,3,0,2,0
0,1,46,1,764,5,39,58,1
0,1,40,1,588,5,0,0,1
0,1,68,1,630,2,4,1,0
1,1,42,1,510,2,112,100,0
1,1,44,3,3954,1,0,0,1
0,1,44,1,528,1,20,8,0
0,1,29,3,1963,5,0,0,1
0,1,50,3,3548,2,0,0,1
1,0,37,1,308,2,0,3,0
0,0,33,3,731,2,0,0,0
1,1,58,2,229,4,63,75,1
1,1,26,1,908,3,0,0,0
0,1,49,3,2537,3,0,0,1
1,1,22,1,304,5,0,0,1
0,1,50,3,189,0,56,61,1
0,0,22,3,447,0,0,0,1
1,1,41,1,373,5,0,0,1
1,1,11,3,1020,2,2,0,0
1,1,59,1,1562,5,35,27,1
1,1,41,3,2139,3,19,23,1
1,1,56,1,409,3,36,38,0
1,1,31,3,2918,4,12,6,1
0,1,27,3,3657,3,31,33,1
1,0,56,3,179,4,0,0,0
1,1,38,3,2318,1,0,0,0
0,1,56,1,220,3,29,22,0
1,1,56,3,431,3,0,5,0
0,0,25,1,495,4,0,0,0
1,1,47,3,528,2,0,0,1
0,1,72,2,1204,2,55,34,0
0,1,43,3,1371,4,4,3,1
0,1,27,1,391,2,1,0,0
0,1,39,3,1724,0,0,0,1
1,1,11,1,2378,2,0,0,0
0,0,21,1,187,3,71,66,0
0,1,43,2,1190,5,118,100,1
1,1,47,3,3391,1,0,14,1
0,1,40,1,733,1,0,0,0
1,1,52,3,458,3,3,12,1
0,0,38,3,271,1,0,0,0
0,1,66,3,2243,0,0,0,1
1,1,44,3,1788,3,0,0,1
1,1,42,1,468,2,0,0,0
0,0,39,3,689,1,1,0,0
1,1,55,3,1849,3,0,0,1
1,1,8,2,794,2,11,7,0
1,1,50,3,3455,0,0,0,1
1,1,58,3,1958,1,13,18,1
1,1,41,3,502,4,0,0,1
1,1,18,1,447,2,0,0,0
0,1,30,1,163,3,0,2,0
1,1,19,1,601,2,46,39,0
0,0,25,3,403,2,20,1,0
0,1,58,1,631,3,0,0,0
0,1,23,3,1448,1,0,0,1
1,1,49,1,1013,3,31,22,0
1,1,18,1,581,3,56,56,0
1,1,26,1,403,3,53,36,0
1,1,50,1,421,4,27,20,1
1,1,32,3,3066,4,0,0,1
1,1,70,1,315,5,0,0,1
0,1,14,1,377,3,0,0,0
0,1,56,3,1886,1,0,0,1
1,1,70,3,1810,3,0,12,0
0,1,22,1,253,3,113,103,0
1,1,37,1,320,5,0,0,1
1,1,24,3,1013,3,25,13,1
1,1,33,1,2602,1,1,13,0
1,1,37,1,761,2,2,0,0
0,1,70,1,2173,1,30,55,0
0,0,36,1,292,1,5,1,0
0,1,32,1,612,1,67,93,0
1,1,8,1,594,3,37,46,0
0,1,26,1,1085,4,94,86,0
1,1,51,3,3993,1,8,0,1
0,1,47,2,449,1,0,0,0
1,1,36,1,226,2,0,0,0
0,1,25,3,1947,3,0,0,0
0,1,51,3,2248,1,1,8,1
1,1,49,1,1023,1,0,0,0
0,1,44,3,783,1,3,4,1
0,1,31,3,1076,5,13,44,1
0,1,27,3,3534,5,0,0,1
1,0,27,1,589,2,0,0,0
0,1,52,3,3885,2,0,0,1
0,1,55,1,667,1,25,27,0
1,1,64,1,277,2,8,1,0
1,1,8,1,354,3,0,0,0
1,1,37,3,145,3,0,0,0
0,1,44,1,547,3,28,31,0
0,1,41,1,1182,3,0,0,0
1,1,37,1,679,2,10,20,0
1,1,59,1,1471,1,0,44,0
1,1,43,1,372,4,0,0,0
1,0,25,3,1318,5,8,0,1
1,1,54,3,737,4,0,3,1
0,1,58,1,589,4,29,17,0
0,1,46,1,954,2,0,0,1
1,1,39,1,399,4,0,0,1
1,1,58,3,2475,2,0,0,1
0,1,10,1,868,2,315,307,0
1,1,16,3,3494,3,0,0,0
0,1,43,3,488,4,0,0,1
1,1,63,1,487,2,0,0,0
1,1,25,1,588,1,0,0,0
0,1,47,3,393,3,0,0,1
1,1,23,3,190,1,158,156,0
1,1,58,2,862,4,0,3,0
1,1,49,2,332,3,0,0,0
1,1,49,3,3465,1,0,0,0
1,1,16,1,337,2,2,0,0
0,0,40,1,639,1,0,0,0
0,1,58,1,950,5,0,25,1
0,1,27,1,689,3,0,0,0
1,0,29,3,589,4,6,2,0
0,1,43,3,125,2,0,0,1
0,1,58,3,2415,2,19,19,1
0,1,46,1,451,5,88,74,1
1,1,38,3,1947,5,0,0,1
1,1,15,1,2153,1,38,2,0
1,1,49,1,612,5,0,7,1
0,1,49,3,163,2,0,0,0
1,1,42,1,587,4,1,0,0
1,1,63,2,1947,1,0,0,0
1,1,33,1,546,3,80,76,0
1,1,55,1,1438,2,65,91,0
0,1,29,1,1192,1,0,0,0
1,1,25,1,594,3,0,9,0
0,1,45,1,170,4,0,0,1
0,1,70,1,679,0,0,0,1
1,0,25,3,978,5,0,0,1
1,1,67,1,143,3,64,109,0
0,1,45,3,2337,1,1,10,1
1,1,39,3,2358,2,1,4,1
0,1,41,3,602,2,0,0,0
1,1,56,3,189,0,111,109,1
0,1,11,1,301,2,2,0,0
0,1,19,3,528,4,0,0,0
1,0,22,1,214,4,2,0,1
1,0,27,1,163,3,0,0,0
1,1,29,1,1024,5,26,22,1
1,1,34,1,280,2,0,0,0
0,1,21,1,605,2,32,33,0
1,1,51,1,833,1,0,0,0
1,1,52,3,3895,4,24,5,1
0,0,34,3,304,1,74,77,0
0,1,40,3,429,3,25,25,0
1,1,33,2,874,2,0,9,0
0,1,26,3,3434,0,0,0,1
1,1,56,1,1972,4,0,0,0
1,1,28,1,1085,2,17,51,0
0,1,53,1,214,2,0,0,0
0,1,56,1,378,3,34,33,0
0,1,23,1,130,1,0,9,0
0,1,27,1,680,2,0,0,0
0,1,38,1,308,2,0,15,0
1,1,23,1,1749,2,8,0,0
0,1,41,1,337,2,66,65,0
0,1,31,3,2342,1,8,11,1
1,1,42,3,1346,5,2,0,1
1,1,52,1,316,3,112,101,0
1,1,16,1,1056,5,0,0,1
0,0,29,3,224,3,0,3,0
1,1,35,3,1834,5,10,0,1
0,1,29,1,488,1,0,0,0
0,0,21,1,534,3,26,34,0
0,1,38,3,1642,1,156,155,0
1,1,48,1,337,4,4,0,0
0,1,61,1,333,2,4,1,0
1,1,52,2,257,5,0,0,1
0,1,52,1,733,3,13,2,0
0,1,33,2,262,3,4,16,0
0,1,39,1,420,4,9,2,0
1,0,26,1,895,1,0,0,0
0,1,58,3,158,2,0,0,0
0,0,24,1,177,5,0,0,1
0,1,45,3,2176,4,0,0,1
1,1,28,1,1416,1,1,0,0
0,1,30,3,390,4,10,11,1
0,1,34,2,153,1,0,0,0
0,1,49,3,2538,4,0,4,1
1,1,58,3,2342,5,0,0,1
0,1,41,3,2285,4,0,1,1
1,1,58,3,3944,0,0,0,1
1,0,21,3,185,0,0,0,1
1,1,27,3,1426,3,12,21,0
1,1,49,1,302,5,30,19,1
0,1,13,3,861,2,0,7,0
1,1,27,3,347,3,43,38,1
0,1,28,3,1680,4,0,14,1
0,1,17,3,160,1,0,0,0
1,0,54,1,1209,2,0,2,0
0,1,59,2,590,3,0,0,0
1,0,24,2,391,3,0,0,0
0,1,27,3,2072,2,6,13,1
1,1,29,2,737,4,0,0,1
0,1,40,3,258,2,62,60,1
1,1,26,1,1073,2,16,0,0
0,1,60,3,1587,3,0,0,1
1,1,26,3,4243,2,26,0,1
0,1,28,3,1091,2,0,0,1
0,1,53,1,2075,1,45,19,0
0,1,48,1,284,2,0,0,0
1,1,46,2,448,2,0,0,1
1,1,50,3,1744,5,0,0,1
0,0,27,3,1089,2,0,7,0
1,1,55,1,419,2,0,0,0
0,1,28,3,1942,4,0,0,1
1,0,56,1,589,1,7,12,0
1,1,51,3,2246,5,41,32,1
1,1,42,3,1086,4,0,0,1
0,0,21,1,594,1,0,0,0
1,0,62,2,316,4,0,0,0
1,1,42,1,899,3,0,0,1
0,1,8,1,2106,2,7,32,0
1,1,35,1,954,4,23,32,0
1,1,37,3,258,2,0,0,1
0,1,69,3,337,3,14,0,0
0,0,34,1,936,1,0,0,0
0,1,7,3,2521,4,0,0,0
1,1,20,1,255,3,0,0,0
1,1,30,3,630,2,0,13,1
1,1,57,1,837,2,7,1,0
1,0,12,1,1269,3,18,19,0
0,1,57,3,229,3,0,0,1
0,1,22,1,323,4,28,45,1
0,1,29,3,588,3,0,0,1
0,1,43,3,980,5,4,0,1
0,0,24,3,1138,4,0,0,1
1,1,52,1,594,4,2,0,1
1,1,52,3,1927,1,3,0,1
0,1,60,1,224,3,0,0,0
0,1,45,3,1968,5,0,0,1
0,1,41,1,317,4,0,0,1
0,1,23,1,1460,2,0,17,0
1,0,23,1,196,5,154,154,1
1,1,42,1,135,4,0,0,0
0,1,35,1,395,1,23,33,0
0,1,37,2,819,2,6,7,0
1,1,25,3,2582,4,0,0,1
0,1,57,3,651,1,0,0,0
0,1,51,1,302,4,37,29,0
1,1,16,1,447,3,19,15,0
0,1,46,2,289,3,0,0,0
1,1,9,3,253,2,0,0,0
1,0,34,1,833,2,46,41,0
1,0,37,1,399,1,0,0,0
1,1,54,1,315,1,0,0,0
1,1,49,2,427,4,0,0,0
0,0,39,3,689,1,4,3,0
1,1,70,2,413,2,20,20,0
1,1,41,3,2097,2,55,43,1
1,1,17,1,594,5,0,5,1
0,0,21,1,101,1,0,0,0
1,1,53,3,302,2,2,0,0
1,1,39,3,1930,2,0,0,1
0,1,55,3,2153,2,44,43,0
1,1,80,1,1064,4,0,0,1
1,1,46,3,1235,5,0,0,1
1,1,18,1,236,4,14,2,0
0,0,25,1,569,3,0,0,0
1,1,34,3,3169,2,1,0,0
1,1,15,3,1189,1,7,0,0
1,1,69,1,419,1,150,147,0
1,1,47,3,414,1,3,2,1
0,1,69,1,700,3,0,0,0
0,1,57,3,3902,1,55,53,1
0,1,59,3,2511,1,0,1,1
0,0,18,1,163,3,0,1,0
1,1,52,1,266,2,0,2,0
0,1,23,3,694,1,1,11,0
0,1,47,3,2770,0,0,0,1
1,1,18,3,354,3,15,18,1
1,1,33,3,3972,5,0,5,1
0,1,47,3,3227,4,55,60,1
1,1,19,1,327,3,35,62,0
0,1,39,3,3467,4,0,0,1
0,1,45,3,919,2,0,13,1
0,1,19,1,192,2,0,0,0
0,1,10,1,980,2,0,0,0
1,0,33,1,349,3,19,39,0
1,1,51,1,261,3,228,217,0
0,1,25,1,200,3,0,4,0
1,1,50,2,1068,3,0,60,0
1,1,28,3,2032,1,0,0,1
0,1,19,1,102,3,0,0,0
1,0,35,3,723,3,0,0,0
0,1,14,1,1127,4,0,3,1
1,0,25,3,393,4,1,0,1
1,1,59,1,280,2,0,0,0
0,1,50,1,1481,2,2,0,0
0,1,58,2,369,1,8,0,0
0,1,58,1,828,4,101,124,1
0,0,19,3,236,3,0,0,0
1,1,33,3,372,2,55,48,1
1,1,43,3,1444,4,0,0,1
1,1,46,2,1620,3,0,1,0
1,1,15,3,3746,2,0,0,1
1,1,48,3,2922,4,0,0,1
0,1,8,1,1258,4,0,0,1
1,0,20,1,473,4,0,0,0
1,1,17,1,473,4,0,0,0
0,1,11,3,2945,1,0,3,1
1,1,49,3,1999,5,23,0,1
1,1,45,3,2133,5,0,0,1
0,0,33,3,588,1,40,30,0
0,1,50,3,3839,1,36,53,1
0,1,22,1,933,3,0,0,0
0,1,57,1,177,5,0,0,1
1,1,46,3,306,4,0,0,0
1,1,13,3,304,4,0,0,0
1,0,80,3,206,1,8,9,0
0,1,59,3,361,4,0,0,1
1,1,20,1,1620,3,0,0,0
1,1,30,1,175,4,0,0,0
1,1,34,3,1979,1,72,47,1
1,1,14,1,391,1,0,0,0
0,1,39,3,998,3,137,150,1
0,0,26,3,196,5,27,40,1
1,1,41,3,3857,2,0,0,0
1,0,33,1,109,3,0,0,0
1,1,36,3,300,3,0,9,0
0,0,28,3,2342,3,0,0,0
1,1,58,3,696,4,126,116,1
1,1,23,3,721,1,45,39,1
1,1,36,3,3979,2,6,0,0
0,1,44,3,299,3,7,4,1
1,0,42,3,460,3,0,0,0
1,0,18,1,1351,5,0,0,1
0,1,53,1,1012,3,38,,0
1,1,69,1,1068,4,7,1,1
1,1,47,1,1956,2,0,0,0
0,1,40,3,3523,4,0,0,0
0,1,35,3,158,4,13,4,1
1,1,35,3,134,2,161,171,0
0,0,26,3,594,0,0,0,1
0,1,24,3,1893,2,0,0,1
0,1,51,3,2131,4,0,0,1
1,1,27,1,719,2,124,105,0
0,1,54,3,1846,5,0,0,1
0,1,46,3,474,3,0,0,0
1,1,70,2,764,3,26,22,0
0,1,64,1,1751,1,4,5,0
0,1,59,1,246,4,0,0,0
0,1,34,3,3162,1,80,73,1
1,1,60,1,589,2,54,84,0
0,1,57,3,3132,2,19,15,0
0,1,47,3,2486,4,0,0,1
0,1,29,1,1235,0,50,40,1
0,1,24,3,2536,1,10,22,0
1,1,55,3,1682,4,0,0,1
1,1,26,1,2475,4,16,15,0
0,1,27,3,2378,3,0,0,1
1,1,42,3,3529,2,0,11,1
1,1,46,3,2414,3,42,30,1
0,1,44,3,316,1,0,0,1
0,1,63,1,471,3,126,123,0
1,1,56,3,2221,3,0,7,1
1,1,42,1,694,2,27,0,0
1,1,31,3,2908,2,0,0,1
1,1,58,1,1773,2,0,0,0
0,1,42,1,446,2,174,165,0
0,1,26,1,349,3,0,0,0
0,0,18,1,919,2,0,0,0
1,0,22,1,1389,2,0,0,0
0,1,40,3,2874,2,0,11,1
1,1,62,1,632,4,0,0,0
1,1,59,3,3553,2,18,29,1
0,1,48,3,3020,5,54,41,1
0,0,26,3,719,5,0,56,1
0,1,43,3,3221,1,0,39,1
1,1,30,2,108,3,0,39,0
1,1,31,3,1549,2,0,0,1
0,1,63,3,371,3,137,165,0
1,1,31,3,3331,1,0,0,1
0,0,30,1,759,1,0,0,0
1,0,19,1,950,2,0,0,0
1,1,44,1,501,4,0,0,0
1,1,63,1,224,3,5,6,1
0,0,26,3,235,1,0,5,0
0,1,33,3,1819,3,0,0,0
0,1,44,1,692,5,0,0,1
1,1,37,1,948,2,0,0,0
1,1,40,1,480,1,5,0,0
0,1,17,3,271,0,11,0,1
0,1,40,3,991,4,22,27,0
1,1,30,2,402,3,0,6,0
1,1,13,1,2762,4,3,0,1
1,1,53,1,448,2,0,0,0
1,1,46,1,2173,4,12,0,0
1,1,46,3,255,0,0,0,1
1,1,40,3,3857,4,6,0,1
0,1,34,3,1565,3,3,1,0
1,1,41,1,956,4,29,94,1
1,1,69,1,177,4,0,0,0
1,0,65,1,328,4,0,0,1
1,1,22,1,1390,1,0,0,0
0,1,43,3,2521,5,60,51,1
1,1,40,3,2708,3,5,0,1
1,1,49,1,160,4,0,0,1
0,1,23,1,533,2,0,0,0
1,1,17,3,844,4,103,83,1
0,1,42,3,1807,4,53,20,1
0,1,10,3,641,3,0,6,0
1,1,37,3,1966,5,0,0,1
1,0,15,1,448,2,1,0,0
0,1,47,1,1874,4,11,39,0
1,1,27,1,2036,2,0,0,0
0,1,33,1,483,4,313,336,1
1,0,27,1,1076,1,44,44,0
1,0,24,1,532,2,0,0,0
1,1,44,3,337,0,0,0,1
0,0,43,3,2454,2,19,0,0
0,1,58,3,3697,4,5,0,1
0,1,33,3,337,1,0,0,1
1,0,37,1,1036,4,5,17,0
1,1,39,2,1721,4,0,0,1
0,1,59,1,1174,5,0,14,1
1,1,51,3,3324,4,23,17,1
0,1,55,1,628,3,0,0,0
1,1,39,3,1123,5,0,0,1
1,1,9,1,687,2,0,0,0
0,1,16,1,1514,3,7,0,0
1,1,20,1,926,3,136,124,0
0,1,32,3,2072,5,160,155,1
0,1,29,1,546,0,0,0,1
0,1,13,1,1452,2,2,0,0
0,1,16,1,945,3,46,59,0
1,1,33,3,1262,3,232,219,1
0,0,35,2,1947,2,8,13,0
0,1,66,2,192,2,53,42,0
0,1,69,3,2274,2,0,0,0
1,1,59,3,1444,1,11,15,1
1,1,29,3,1853,3,0,0,1
1,0,25,1,353,1,0,0,0
1,1,60,2,214,2,0,0,0
0,1,46,1,687,4,22,12,0
1,1,43,2,1592,3,4,34,0
1,1,61,1,719,2,0,0,0
0,1,60,1,1609,3,80,82,0
0,1,41,1,967,3,12,8,0
0,1,33,3,3988,1,0,0,1
1,1,59,1,868,4,7,0,1
0,1,58,3,1885,2,0,0,1
1,1,11,1,2378,2,0,0,0
1,0,62,3,449,4,2,1,0
0,1,65,1,835,4,0,0,0
0,1,44,1,601,1,1,0,0
1,1,45,3,3597,4,22,11,1
1,1,55,1,1195,3,0,0,1
0,1,67,1,507,2,38,37,0
1,1,22,3,3152,1,46,46,0
0,1,55,1,347,1,0,0,0
0,1,57,3,3743,2,2,0,1
1,1,51,1,337,1,90,87,0
1,1,55,1,957,3,41,39,0
1,1,50,3,3710,4,0,0,0
1,1,36,3,3964,2,0,1,1
0,1,26,1,483,3,5,4,0
1,1,69,1,427,2,0,0,0
1,1,66,1,346,3,1,0,0
1,1,38,3,1337,3,44,35,0
1,0,40,3,156,3,0,0,0
1,1,51,3,2486,4,0,0,1
1,0,23,1,164,3,36,40,0
0,1,7,1,2677,4,0,0,0
1,0,39,3,590,3,0,3,0
0,0,30,1,843,4,149,116,0
1,0,25,1,545,4,0,5,0
1,0,26,1,459,4,412,459,1
1,1,50,1,1460,1,21,0,0
0,1,52,3,3448,1,2,0,1
0,1,51,3,3466,2,30,31,1
0,1,39,3,1180,5,14,2,1
1,1,24,3,3931,3,0,0,1
1,1,42,3,2381,0,0,0,1
0,1,54,1,366,3,0,0,0
1,0,26,3,251,1,5,4,0
1,1,29,1,602,3,7,10,0
0,1,45,3,488,3,70,89,1
0,1,45,3,2788,0,39,33,1
1,1,62,1,577,3,9,13,0
0,0,20,1,846,3,15,41,0
0,1,48,1,787,2,8,11,0
1,1,52,3,296,3,25,23,1
0,1,25,1,1747,4,0,0,0
1,1,59,3,2490,5,64,53,1
0,1,25,3,2701,2,0,0,1
0,1,62,1,192,2,0,0,0
1,1,18,3,2611,3,0,0,1
0,1,39,1,422,4,0,0,1
0,1,39,3,306,3,42,28,0
1,1,67,1,296,2,40,49,0
0,0,25,3,591,5,1,0,1
0,1,62,3,1475,4,0,15,0
1,1,50,1,448,1,69,54,0
1,0,64,3,312,4,0,0,1
1,1,67,1,1947,1,0,0,0
1,1,49,3,3235,4,0,0,1
0,1,47,3,2432,2,0,0,0
1,1,32,3,1303,5,0,0,1
0,0,64,1,315,4,0,24,0
1,1,57,3,2183,2,16,11,1
1,0,17,2,258,1,0,0,0
0,0,24,1,761,3,7,12,0
1,1,21,1,937,4,185,175,0
1,1,56,1,1157,3,0,0,0
0,1,25,3,1747,1,0,2,1
1,1,14,1,308,4,2,0,0
0,1,64,1,214,4,0,4,0
0,1,34,3,2164,4,0,6,1
0,1,10,3,1024,2,0,0,1
1,1,56,1,1670,2,1,0,0
1,0,26,3,386,5,5,4,1
0,1,42,1,224,3,0,0,0
1,0,34,1,458,2,35,31,0
1,1,55,3,895,5,0,0,1
1,1,52,1,1390,1,0,0,0
1,1,51,1,409,3,70,68,0
0,0,25,1,320,2,0,0,0
0,1,55,3,2607,5,0,0,1
1,1,35,1,1197,4,0,0,0
1,0,55,1,468,4,0,0,0
0,1,11,3,622,2,21,19,0
1,1,21,1,588,1,0,0,0
0,1,63,2,236,5,0,0,1
0,0,28,3,405,5,14,11,1
0,1,49,1,160,1,4,6,0
0,1,54,1,349,1,0,0,0
0,1,39,1,936,3,0,8,0
1,0,42,3,337,2,0,25,0
0,1,50,3,3550,5,0,0,1
1,0,26,1,972,2,0,0,0
0,1,17,2,302,3,0,0,0
0,1,60,3,3159,2,0,0,1
1,1,59,1,1706,2,0,0,0
0,1,59,1,325,3,0,0,0
0,0,8,1,1023,1,0,0,0
1,1,61,1,787,1,0,0,0
0,1,11,1,605,1,24,22,0
1,1,25,3,2504,4,199,175,1
1,1,65,1,1055,3,0,0,0
1,1,39,3,1543,3,0,0,1
0,0,50,3,1670,2,18,3,0
1,0,29,3,368,2,0,2,0
0,0,20,1,153,3,0,0,0
0,1,51,3,1651,4,0,0,1
1,1,51,1,425,4,0,0,0
0,0,26,3,432,1,0,31,0
1,1,28,3,1814,4,0,2,1
1,1,23,1,1080,3,0,0,0
0,0,39,1,237,1,7,50,0
0,1,62,1,950,0,0,0,1
1,1,59,1,145,4,1,9,1
0,1,48,3,1739,3,5,5,1
1,1,31,1,2311,2,24,4,0
1,0,36,1,391,2,70,62,0
1,1,52,1,453,1,0,0,0
0,1,61,3,646,2,40,21,0
0,1,9,1,1050,4,1,0,1
1,0,21,3,407,5,39,38,1
0,1,28,3,2597,1,6,1,1
0,1,46,2,391,2,0,0,0
1,1,51,3,2133,2,114,104,0
1,0,26,1,1068,2,0,0,0
0,0,25,3,678,3,2,0,0
1,0,36,1,326,2,0,0,0
0,1,70,2,534,2,19,18,0
1,0,26,3,337,2,0,0,0
0,0,37,3,214,5,0,0,1
0,1,68,1,874,2,0,2,0
1,1,47,1,209,1,62,60,0
0,1,59,1,304,3,0,0,0
0,1,27,3,2837,2,0,0,1
1,1,35,3,449,4,0,0,1
0,1,36,3,188,3,135,133,0
1,1,47,2,728,3,0,17,0
1,1,40,3,537,2,0,0,1
0,1,47,3,102,2,0,1,1
0,1,56,3,3435,3,0,0,1
1,1,34,3,1668,4,0,0,1
1,1,66,1,883,1,44,52,0
0,1,41,3,1183,4,0,8,0
0,1,43,3,3576,4,0,0,1
0,1,42,1,304,2,8,7,0
1,1,53,3,2704,3,4,6,0
1,1,21,3,1005,2,18,16,0
0,0,22,1,802,0,4,46,1
1,1,21,1,368,3,16,10,0
0,1,38,1,374,2,0,0,0
1,1,64,1,453,2,0,3,0
1,0,29,3,867,4,0,0,1
1,1,38,1,224,5,4,9,1
1,1,63,1,634,4,0,0,0
0,1,40,1,550,2,4,6,0
0,1,50,1,409,3,48,32,0
1,1,59,3,1773,4,64,49,1
0,1,67,1,680,2,0,0,0
1,1,46,3,371,1,142,134,1
1,1,43,1,919,4,0,1,1
0,1,15,3,853,2,46,43,0
1,1,37,1,187,2,2,0,0
1,1,44,3,1416,1,0,0,1
1,0,24,1,109,1,59,81,0
1,1,64,3,209,4,147,259,1
1,1,47,2,1670,4,0,0,0
1,1,60,1,1050,1,53,77,0
0,1,41,1,944,3,85,80,0
0,1,61,2,989,3,16,12,0
0,1,30,3,2239,3,0,0,0
0,1,21,2,762,3,0,0,1
0,1,59,1,680,1,52,79,0
1,1,44,3,201,1,0,0,1
1,1,30,1,522,3,0,3,0
0,1,35,3,867,4,0,0,1
0,1,15,3,1235,5,0,16,1
0,1,68,1,404,1,0,0,0
1,1,54,1,651,3,5,16,0
1,1,47,1,173,1,0,0,0
0,1,31,1,246,4,1,6,0
0,1,43,3,101,0,2,1,1
1,1,52,1,551,2,4,4,0
1,1,39,3,3873,4,0,0,1
1,1,31,3,642,3,66,68,1
1,1,51,3,990,1,0,0,1
1,1,74,3,3589,3,0,3,1
1,1,36,2,944,2,0,0,0
0,1,54,3,1953,1,235,222,1
1,1,35,3,1655,4,0,0,1
1,0,22,1,409,2,0,0,0
1,1,56,3,3911,2,21,15,0
1,0,43,1,779,2,0,0,0
0,1,57,1,187,3,0,0,0
1,1,59,3,2400,2,0,0,1
0,1,45,3,460,3,5,6,1
0,1,59,3,3261,4,7,6,1
1,1,43,3,2899,0,6,0,1
0,1,24,1,1947,5,9,2,1
1,1,30,3,3513,5,0,0,1
0,1,54,1,697,3,0,0,0
0,1,37,1,258,2,0,0,1
0,0,26,3,271,2,113,203,0
1,1,40,3,1798,4,6,0,1
1,1,17,1,1773,2,18,6,0
1,1,42,3,1922,4,0,2,1
0,1,44,3,507,4,25,24,1
1,0,30,3,991,2,0,0,0
1,1,20,1,1384,1,0,0,0
0,1,23,1,866,4,0,0,1
0,1,26,3,1047,5,0,0,1
0,1,28,1,731,2,13,9,0
1,1,57,1,364,1,0,0,0
0,1,57,1,200,3,0,0,0
0,1,39,1,583,2,0,0,0
0,1,47,3,270,1,0,0,1
1,1,28,1,733,2,30,47,0
0,1,34,1,349,2,8,12,0
1,1,61,1,300,3,5,28,0
0,1,51,3,192,1,21,11,0
0,1,39,3,550,2,0,0,1
0,0,26,1,113,3,0,22,0
0,1,61,3,2458,3,5,1,0
1,1,41,3,1514,2,4,0,1
0,0,39,3,309,2,0,0,0
1,1,49,3,2063,2,0,0,1
1,1,12,2,1670,2,0,0,0
1,1,62,1,834,2,0,0,0
1,0,21,1,468,5,30,19,1
1,1,52,1,931,2,9,0,0
1,1,26,1,812,2,125,154,0
1,1,25,3,1754,1,5,3,1
0,1,72,3,1747,1,0,0,0
0,1,27,1,1235,4,391,354,0
0,1,62,1,1009,2,28,24,0
1,1,47,1,447,1,1,6,0
1,1,38,3,3453,4,0,0,1
0,1,40,3,689,3,11,0,1
0,1,25,3,2803,1,10,14,0
1,1,51,1,1399,4,0,0,1
1,1,59,3,888,1,0,0,1
0,1,35,1,507,3,0,0,0
0,1,40,3,507,3,26,16,1
1,1,52,1,728,4,0,0,1
1,1,58,3,2255,3,2,9,1
1,1,49,1,558,3,0,0,0
0,1,34,1,200,3,0,0,0
0,1,51,3,920,2,0,1,1
1,0,39,3,925,1,0,6,0
1,1,46,1,304,3,9,7,0
0,0,25,3,646,5,0,0,1
0,1,13,1,401,5,0,0,1
0,1,35,3,2521,1,0,1,0
0,1,60,1,697,2,0,7,0
0,1,32,1,1440,5,0,0,1
1,1,67,2,135,4,0,0,0
1,0,27,3,455,1,0,40,0
0,0,30,3,1605,3,9,1,0
1,1,22,3,1440,2,26,37,1
0,1,60,1,563,3,15,5,0
1,1,53,3,451,2,22,20,0
1,1,59,1,569,2,31,19,0
0,1,40,3,3858,1,0,0,1
0,1,53,1,1041,3,84,52,0
1,1,25,3,2419,1,0,5,0
0,1,57,1,448,4,0,0,1
1,1,58,2,95,2,0,0,1
1,1,49,3,2149,1,0,0,1
1,1,35,2,515,4,138,138,1
1,0,49,3,1013,1,0,0,0
0,1,31,3,1068,1,0,0,0
0,1,48,3,696,2,2,0,1
0,1,22,3,1546,1,1,0,1
0,1,56,1,1013,3,13,7,0
0,1,28,1,2419,1,0,0,0
1,1,34,1,589,2,0,0,0
0,0,21,1,396,3,0,0,0
